-0.64645,-0.76294
0.60827,0.80992
0.82653,0.56025
-0.41082,-0.89283
-1.0189,-0.05984
0.78207,-0.50719
0.98371,-0.061392
-0.18542,0.99989
0.4333,0.94603
-1.0028,0.028717
0.97157,-0.13606
0.39393,0.9279
0.86769,0.53623
0.83185,0.55965
-0.74996,-0.63995
-0.37207,0.91706
0.95083,0.24471
0.7279,-0.70343
-0.9915,-0.16551
-0.78209,0.69943
-0.73171,-0.64294
0.66397,-0.70425
-0.64337,0.77067
0.65699,-0.71178
0.97862,0.21023
0.80984,0.63337
0.12348,-0.96634
-0.1384,1.0205
-0.35375,0.96521
-0.19548,1.0124
-0.66465,0.8093
0.82518,-0.56154
0.43965,0.886
0.66735,-0.6658
-0.95915,0.38007
0.43014,-0.84912
1.0112,-0.10054
-0.95298,0.3656
-0.45703,-0.85639
0.95388,0.30532
0.65776,-0.73633
-0.47118,0.86533
-0.98813,-0.15862
-0.90893,0.47548
0.97514,0.1269
-0.56995,0.78596
-0.62976,0.794
-0.3036,-0.93461
-0.91051,0.48499
-1.0368,0.052398
0.58628,-0.7865
0.38857,0.90158
0.36353,-0.90809
0.50837,-0.81817
-0.91055,-0.36892
0.98515,-0.12683
-0.27248,-0.97356
-0.78775,0.61712
-0.80072,0.62314
-0.99452,-0.17133
0.27541,0.96942
-0.90249,-0.47405
-0.41404,-0.90222
-0.44019,-0.89083
-0.83468,0.52717
-0.83792,0.54365
-0.48424,-0.84092
-0.0083604,-0.95798
-0.58013,0.83416
0.10047,-0.98394
0.96547,0.066355
0.44013,0.90417
0.71787,0.72888
0.13831,-0.99974
-0.82525,0.60716
-1.0324,0.10141
-0.50408,0.89692
-1.0114,0.13974
-0.48399,0.90864
-0.9603,-0.31338
0.93822,-0.19424
-0.35124,-0.91974
-0.90077,0.43554
0.75408,0.65327
0.99571,0.073229
-0.99255,-0.032667
-0.82329,0.62762
0.3244,-0.92866
-1.0022,-0.014955
-0.96506,0.33874
-0.91941,0.48451
0.28751,-0.9233
-1.0193,-0.30166
0.65048,-0.75642
1.0094,-0.0049364
0.6315,-0.69899
0.97164,-0.21104
0.3319,-0.95842
-0.87378,-2.9645
-1.3365,2.4802
2.4974,-1.9512
1.8904,2.3084
3.1564,-0.3467
-2.5555,-1.4463
3.1211,0.36429
1.2503,2.6844
-1.689,-2.5033
-0.057177,2.8615
-1.2487,-2.7542
-0.57842,2.7786
-0.23419,-3.1163
0.29908,-3.1164
0.44415,2.865
1.1964,-2.9569
-0.9895,-2.8879
-2.7749,0.44701
2.8569,1.1672
-2.3779,-1.7703
-2.8332,0.16372
-1.927,-2.2927
-2.6757,0.88411
3.1415,0.12698
-0.5329,2.7762
-1.1174,-2.8414
-2.3742,-1.7352
-1.3473,2.5291
-1.5999,2.2908
-2.2552,-1.933
-0.29348,2.8464
-0.094126,-3.0933
-0.80157,2.7137
-2.7608,0.67683
-0.90256,2.6699
-2.8148,-0.60007
2.6334,-1.8414
0.32383,-3.1089
-0.30266,2.8331
1.9147,2.3122
2.1222,2.1993
-2.8277,-0.022971
-2.8637,-0.20437
-0.71213,2.7701
3.0469,-0.86952
-1.7348,-2.45
-2.5279,1.2117
-2.3297,1.5851
-2.8491,0.17697
-0.41001,2.8112
2.834,1.1618
-0.34306,2.8151
-2.7887,0.584
3.0405,0.65345
-2.7723,0.53266
-1.3331,-2.7184
-2.443,1.3667
2.0883,2.1371
3.1362,-0.11345
-1.6619,2.2585
2.1112,2.122
2.1726,-2.346
3.0743,-0.81254
0.96595,2.7506
-2.107,1.8231
2.9673,-1.1305
-0.36061,-3.1221
2.2332,-2.2624
2.0045,2.2424
2.0882,2.1876
-2.8153,-0.71793
-2.7939,-0.86474
-1.97,-2.2779
-2.7712,0.55604
2.6359,-1.8008
-0.54425,2.7682
-1.9004,-2.3029
1.0144,-2.9919
3.12,0.22145
3.0312,-1.0227
3.1034,0.39745
-2.854,-0.018587
-2.2057,-2.0128
3.1287,0.16535
3.042,0.63394
-2.7812,-0.82299
-0.22651,-3.1327
3.1567,-0.1494
-0.13138,-3.1387
-2.2509,-1.8808
-2.1928,1.6946
-2.0171,1.9217
-0.87337,-2.9701
-0.56177,-3.056
2.3661,-2.126
1.5359,2.5617
-2.6098,1.0552
-0.56202,2.8011
1.4694,2.5538
-1.0633,2.6737
-2.0363,1.9525
-2.7952,-0.70152
-0.029761,-3.107
-2.4075,-1.6986
-1.864,-2.2977
-0.19127,2.8157
3.1339,0.43759
-2.607,-1.3444
0.25894,-3.1373
0.67085,-3.023
-2.7009,0.92948
-0.59177,2.7696
2.1408,2.1454
3.1832,0.11874
1.5757,-2.7755
-1.8972,2.0824
-1.6261,2.3197
2.1291,2.1392
2.8682,-1.4126
0.11501,2.8703
1.7339,-2.6393
-2.8157,0.43
-1.0842,-2.8976
0.68418,2.7699
2.8971,-1.3509
2.7637,1.3935
-1.2968,2.5043
1.0347,-3.0207
2.0188,2.1654
2.7074,-1.676
-1.307,2.5202
-2.4962,1.2774
-2.2747,1.6836
-1.9196,-2.2893
1.6245,-2.7631
1.4978,2.568
2.1827,2.1247
-2.7254,0.74973
-2.7734,0.49211
1.1087,-2.975
1.0748,2.7136
0.15431,2.8507
1.6355,-2.7117
-2.6709,0.79833
-2.231,1.7043
3.1201,0.12871
3.1434,0.37958
0.63651,-3.1151
1.4234,-2.7955
-2.1179,1.815
0.34369,-3.13
-0.2247,-3.118
2.2658,1.9389
-2.6227,-1.362
-2.6791,0.97004
2.9954,-0.98337
0.70069,-3.0593
-2.3541,-1.8064
-2.6171,1.0969
-2.081,-2.1699
0.40942,-3.1058
0.19399,2.8591
2.7771,-1.6659
-1.2941,2.4663
3.0599,-0.67888
-2.6631,0.92161
-1.7412,-2.448
3.0668,-0.76791
-2.1503,1.83
0.91403,-3.0251
-1.5819,-2.5758
-0.53308,-3.0272
-1.8632,-2.3431
3.1157,-0.42094
2.3558,1.8723
-2.8511,-0.0092929
-1.4363,-2.6793
3.1228,0.34288
-1.6374,-2.5779
0.95799,-3.0347
0.107,2.8459
0.27673,2.8495
-0.72223,-2.9948
2.5227,-1.9689
-1.6735,2.232
2.888,-1.3327
-0.19876,-3.0931
3.1064,0.42273
1.9194,2.2762
-2.8811,-0.12649
3.0744,0.53859
-2.6502,0.92075
1.9127,2.2915
2.9843,-1.07
3.0751,0.45405
0.15175,2.9322
2.9447,1.0236
-1.3788,-2.682
2.6743,1.5446
2.7595,-1.5862
-2.3073,-1.8729
2.8874,1.0683
-2.4737,1.3417
2.2575,-2.2347
1.7719,2.4137
-0.80932,-2.9762
-2.6854,0.7902
-2.043,1.9005
3.1292,0.048277
2.153,2.1148
0.097205,2.9051
2.1731,2.0506
2.4511,1.8047
-0.69358,2.763
2.0353,2.197
-2.7778,0.46042
-2.1199,1.899
1.6208,2.5034
-1.3993,2.4365
-0.033963,2.8634
-1.8506,-2.3468
-0.67685,-2.959
-1.8021,-2.3885
0.76816,-3.0459
-1.7002,-2.4755
-2.3413,1.5321
-1.5346,2.3752
-2.5373,1.2594
0.73172,2.8249
0.75067,-3.0493
-0.15018,-3.1041
1.1551,2.6554
-1.8173,2.1533
-1.8129,2.1344
2.8171,-1.5705
3.1073,-0.32529
-0.6977,-2.9349
0.59282,2.8424
2.9454,1.0319
-2.8051,0.21777
-2.3157,-1.7644
0.83111,2.7773
1.1993,-2.9097
1.7489,-2.6421
-2.6667,0.92364
3.0939,-0.76276
-1.5725,2.3334
-1.7942,2.1556
3.1471,-0.13752
-1.6215,-2.556
-1.834,5.8347
5.2199,1.7998
3.0456,-4.8811
1.8828,-5.5359
5.3022,1.508
5.3311,-1.4115
5.1094,-2.0836
0.26296,-5.9423
2.3313,-5.2537
0.93703,-5.8174
-6.4468,0.39815
1.4268,5.7306
5.5117,0.23002
4.7647,2.8724
-6.1333,-2.1257
-6.2579,1.6646
5.4585,-0.61313
5.0696,-2.2134
1.3591,-5.6762
4.2573,-3.6805
-2.9626,5.494
-6.1437,1.9832
5.1486,-2.0052
-5.5939,-3.1468
-1.6799,-5.8919
-3.6606,-5.0928
3.2181,4.6915
1.6268,5.6203
2.5343,-5.1723
-2.8178,5.5765
0.14533,-5.9484
5.4741,-0.24597
-2.814,5.5659
0.68141,5.8698
4.5574,3.2408
4.6744,-3.0747
-3.9474,-4.9328
4.8742,2.635
3.5506,4.4373
4.5042,3.3607
5.163,-1.9395
5.4342,-0.76786
5.4953,0.21188
-5.3857,-3.5261
5.2568,-1.6656
4.8039,2.7795
5.441,0.26871
-2.7671,-5.5567
2.6715,5.0526
-0.17566,-6.0178
1.1166,5.7596
-5.9967,-2.3497
-0.94967,-5.9585
5.1397,2.0418
2.3775,-5.2558
-3.5921,-5.1665
3.0396,-4.8282
0.40519,5.9032
-6.3064,-1.5098
1.9703,-5.4793
3.5486,-4.3795
2.7501,-5.0188
-5.7227,3.0286
-5.6944,-2.983
-5.5341,3.2738
-5.2518,-3.6819
2.3006,-5.3185
5.1632,1.8869
-4.9948,4.0009
-1.422,-5.9349
-6.4372,-0.8088
3.9507,3.9974
-5.412,3.4868
-6.0315,-2.4583
-2.382,5.7211
-0.13325,6.0332
3.9181,-4.055
-4.2114,4.7173
-5.9495,2.5187
3.0902,4.8135
0.88326,-5.8213
-5.3492,3.5301
5.3694,-1.1207
-5.2228,3.7375
2.9971,-4.8676
0.81739,5.8363
3.1379,-4.7535
-3.6616,5.14
4.8685,2.5476
5.1696,1.9047
0.56198,-5.9365
-3.8339,-4.9971
5.4636,0.61813
2.5031,5.1623
2.2069,-5.32
-6.1156,2.203
5.3906,-1.119
-1.7546,5.8276
3.9898,3.9797
-3.0814,-5.4104
-1.2736,-5.9009
-6.4469,0.86286
-1.2592,5.9837
-6.0078,-2.3823
0.98053,5.8536
-6.5217,0.032363
-1.03,-5.9591
-6.4387,-0.90556
-6.1141,-2.0888
1.6558,5.6166
3.9379,-4.0293
1.8434,-5.5125
1.608,5.6311
-1.873,5.833
3.6176,-4.3938
-0.91776,-5.9734
-5.0951,-3.8724
5.4287,-0.8826
-6.5085,-0.46921
-2.8245,-5.5364
2.8711,4.9325
-2.7572,5.5504
2.5557,5.1569
5.4336,0.91483
4.3595,3.5303
3.527,4.5105
4.9222,2.5372
-6.1271,-2.0797
-4.1686,-4.7356
4.0999,3.8885
-0.095779,-6.0021
2.5342,5.1596
3.85,-4.1362
-2.8354,-5.5309
1.6258,-5.6383
-4.3346,-4.587
3.8245,-4.1391
5.1264,2.0324
-1.5158,5.8723
-4.5777,4.4288
0.37533,-5.9478
-6.5214,-0.091104
-0.9248,6.0058
-5.8098,-2.8401
5.4766,0.16873
-5.0205,3.9612
1.6995,5.5694
-2.9154,5.5205
5.1817,-1.8925
-5.86,2.7294
-4.1537,-4.7827
2.5831,-5.1192
-1.3719,-5.8996
-6.3816,1.4244
3.4207,4.5052
-6.4188,0.81083
4.7206,2.8667
-4.1799,-4.7584
1.0409,5.7704
4.0567,3.9505
-2.147,-5.7672
4.8954,2.5835
-5.9103,2.7537
5.3593,-1.4098
4.9322,2.537
-4.9954,-3.908
-5.7764,2.9872
4.5354,3.2656
3.8077,4.1458
-4.3645,-4.5556
-3.4936,-5.1982
5.3631,-1.1245
2.4994,-5.1852
-5.9652,2.4782
3.9299,-4.0665
3.1722,4.7106
-4.073,-4.8115
-6.3273,1.3267
5.4705,0.57045
5.1252,2.1278
3.7086,4.3214
-0.77129,5.9518
-4.6212,4.4095
-5.8613,2.7459
1.8658,5.4888
3.5356,-4.3804
-2.819,5.5418
-1.6792,5.8797
2.5134,-5.1736
-4.6573,4.3422
5.0212,-2.312
3.3179,-4.5857
-6.51,0.27401
5.4783,0.089662
-4.9264,4.0882
-5.4811,3.3644
5.3657,-1.3216
2.0268,5.42
4.0506,-3.9438
-6.2959,1.4331
-1.2193,-5.9639
-5.3494,3.5612
-2.3235,5.7407
-4.965,-4.0241
-5.7665,2.9061
-6.0245,2.4168
2.1372,-5.3692
-5.2397,3.6729
3.9969,3.9626
1.9227,-5.4914
5.3221,1.2918
-1.1776,-5.9394
4.5606,-3.1912
4.2745,-3.6653
-1.0803,5.9516
3.4039,4.5804
-5.4409,-3.4106
2.6589,5.1019
-5.34,-3.51
-4.6363,-4.3738
5.1112,-2.0867
1.7078,5.5717
5.4372,-0.89289
3.4304,4.5203
-5.3568,-3.5781
0.69702,5.8807
-6.3876,-1.204
5.4201,-0.99369
4.8481,2.6693
5.3543,-1.2556
4.3953,3.4444
-3.9659,4.9166
-6.5189,-0.013608
-0.40172,-5.9933
-6.1414,-2.0271
4.6179,-3.1191
4.9495,-2.4955
-5.5508,3.2695
4.6561,3.0038
-6.3986,-1.2278
-6.212,-1.8883
-0.90928,-5.9799
-4.6328,4.3518
-2.9954,5.4384
3.7787,-4.1209
4.2329,-3.6412
-4.579,-4.3675
3.716,4.2366
4.7133,-3.0096
-1.0977,5.9831
-4.2214,8.3164
1.9813,8.7602
8.3502,2.0325
-7.4568,5.7951
8.3705,2.0702
-3.7191,-8.2235
7.1388,5.0303
6.4452,5.9962
7.9592,3.3376
6.94,5.3348
-6.8303,-6.1761
3.6693,8.1492
-9.372,-1.208
2.0204,-8.4874
-4.3728,8.2504
-5.3972,7.667
8.5102,0.66946
2.4582,8.6779
7.4862,-4.2021
-4.9219,7.9662
4.8723,7.434
-5.0552,7.8583
7.7672,-3.5996
-8.1904,4.7402
-0.001202,9.1474
0.70369,-8.7337
4.2352,7.8455
0.24757,-8.81
-8.7983,-3.0499
-0.93234,-8.8217
-1.7033,9.1181
3.6033,-7.8552
-1.9119,-8.7137
-0.84281,9.166
1.7961,8.9028
0.78789,9.0971
8.5664,0.23051
5.9,-6.2056
6.5256,-5.5296
3.3005,8.3096
-8.17,4.7643
-7.4921,-5.4044
-9.1263,-2.2406
2.5,8.6459
-2.7348,8.8582
-6.1954,-6.7802
-6.6352,-6.3742
5.1636,7.2483
-2.7147,-8.5497
1.4808,-8.622
0.79802,9.07
7.7956,3.7676
-0.10709,9.1726
-8.5147,-3.8894
6.1278,6.2816
-6.395,-6.5902
-5.1162,-7.5641
-8.3226,-4.1832
7.9872,3.2423
7.658,4.0001
6.9083,5.3573
4.3384,-7.4386
0.60489,-8.8006
-4.9766,-7.624
8.3888,-1.5742
-9.2109,-1.8724
-6.8682,6.4827
5.8764,6.5824
5.7284,-6.3915
-7.4934,5.7465
8.4317,1.6514
8.5383,-0.87218
-9.4458,-0.21214
6.3094,-5.7536
-9.1106,-2.3305
3.0139,-8.1211
5.402,-6.6435
2.4077,-8.3741
-8.7838,3.5733
7.9559,3.488
-3.1843,8.7442
-1.3873,9.1318
7.2676,4.7889
8.5448,-0.043411
2.3208,8.7276
-7.0455,-5.9933
0.19066,-8.8252
-0.33956,-8.817
-4.093,-8.1112
3.2917,-8.0113
3.4515,8.2397
-4.104,-8.0672
-0.6076,-8.8266
-1.2637,9.1324
6.7946,5.5423
6.5413,-5.5071
3.9562,7.9724
8.3686,1.9762
5.4937,-6.5312
4.553,7.6483
-4.0211,8.4296
-5.1183,-7.5703
8.2006,2.7401
3.0354,8.4481
-3.4104,-8.3257
3.7759,-7.775
-9.4179,0.42169
-0.40965,-8.8146
4.3099,-7.4918
-3.5859,8.6044
5.7559,6.662
7.3353,4.6289
8.4841,-0.84472
-9.2031,2.1734
2.8716,-8.1953
-7.3926,-5.6253
-1.3008,9.126
-9.3542,1.4156
-9.414,0.49417
-4.2739,-7.9858
0.77981,-8.7872
6.324,-5.7848
-9.3066,1.7813
-6.0968,-6.8446
1.8965,8.8659
6.5514,5.8059
8.5469,-0.47823
-7.7393,-5.1162
-1.9832,-8.6788
-0.85532,-8.8259
1.6297,8.9241
8.3548,-1.6882
1.4937,8.9339
-3.233,8.7389
-0.30912,9.1439
-6.7423,-6.2909
0.39934,9.136
-9.2933,-1.4116
1.8133,-8.5296
-3.2213,8.7026
-9.1248,2.5766
8.1871,-2.3989
-8.4168,4.4581
7.898,-3.2218
2.3995,8.6708
7.1232,5.0661
-7.1266,-5.8556
-1.7024,-8.7446
7.2652,-4.4196
-0.47963,9.1474
-5.0102,7.873
-4.6767,8.1207
3.6913,8.1661
7.6402,-3.8198
2.75,8.5709
6.2475,6.2187
4.8448,7.4454
0.92764,-8.7342
-8.3008,-4.2282
-8.8663,3.2931
-1.8372,9.0487
-6.5568,-6.4765
-2.4372,-8.6442
8.0078,3.3045
-0.90833,9.1423
3.6124,-7.9093
-2.631,8.9062
-6.7885,6.5162
1.4541,8.9709
8.2931,-1.9579
2.9751,-8.1738
1.3653,8.9559
6.3703,-5.7198
-1.9061,9.0384
2.7151,-8.2702
-9.35,-1.1986
-1.2483,9.1268
0.57925,-8.7677
-4.9395,-7.6384
-3.2202,8.7436
2.6744,8.6128
-2.1793,-8.6927
8.4466,-1.2276
-7.5024,-5.4203
8.1678,2.7261
-3.0183,-8.4596
-8.4106,-3.9975
-7.4807,-5.4435
-7.5412,-5.4587
-6.0829,-6.8516
-0.82334,-8.8366
8.4086,-1.591
6.2433,-5.8403
6.9378,5.2897
8.0604,3.054
-6.876,-6.1612
3.7725,-7.7442
7.513,-4.0987
-9.1069,2.577
-5.73,7.4622
-6.3631,6.9668
-5.2251,-7.5106
-3.0372,-8.4503
0.24525,9.1281
-1.9318,9.0504
-5.2053,-7.4964
-8.5982,3.971
8.0273,-2.6861
8.0407,3.0335
-1.1124,-8.8213
-9.0305,2.9481
-8.4609,4.1854
8.4035,-1.3294
6.9574,-4.9874
8.42,1.9295
-9.1192,2.6257
-6.6335,-6.3689
3.461,-7.9324
3.7216,8.1427
-6.9332,-6.1136
0.43175,-8.7986
0.73274,9.0623
-4.3143,-7.9782
7.9739,3.2846
-4.5109,8.1883
-8.3946,-4.0924
-9.4172,0.3809
-8.7165,3.7852
-1.9955,-8.7018
3.8721,8.0606
2.7318,-8.2607
6.7104,5.6235
0.576,-8.8083
-4.5281,8.1848
-9.4941,-0.22076
-3.7685,-8.2489
8.2799,-2.1333
-7.1235,-5.8813
-5.4615,-7.2961
7.1966,-4.5828
8.5142,0.46928
-7.7211,-5.1904
8.5115,-0.54609
5.8058,6.6414
8.1014,-2.5284
4.4821,-7.4003
-3.4963,8.6386
6.1062,-5.9864
-7.4094,-5.5205
-0.12948,-8.8036
